Country,Other names,ISO 3166-1 alpha-3 CODE,Population,Continent,Total Cases,Total Deaths,cases,deaths,test
0.5982142857142857,0.5982142857142857,0.6160714285714285,0.002341293141218129,0.2,0.005725982819619939,0.002159246673847625,0.19972558851207198,0.10276805599745466,0.02559337056530714
0.6026785714285714,1.0,0.6116071428571428,0.00043589938647619903,0.4,0.002851022795951043,0.0026829408602470485,0.53360535030566,0.6850143175310213,0.06386820952175738
0.6071428571428571,0.6026785714285714,0.6294642857142857,2.9124804400832424e-06,0.6000000000000001,2.126124360850665e-06,1.983690099997818e-06,0.05030206814312499,0.06363347120585428,0.06296113592115965
0.6116071428571428,0.6071428571428571,0.5625,0.02617587418466901,0.0,0.01421723475263661,0.01592903150298248,0.04435552809844333,0.06776964683423481,0.07604139165529432
0.6160714285714285,0.6116071428571428,0.6205357142857143,0.02277893680611591,0.0,0.002752536805442673,0.0021820591099975997,0.00985869963435747,0.01065860642698059,0.05380314233663481
0.6205357142857143,0.6160714285714285,0.6071428571428571,0.03824543629825804,0.2,0.007476552972247931,0.019274524856628797,0.01595609416193151,0.0561565383391664,0.1749676461473155
0.625,0.6205357142857143,0.65625,0.0018207338122167719,0.0,0.001926280890036225,0.003986225255945615,0.08638646045098307,0.24387527839643652,0.1404480320145313
0.6294642857142857,0.625,0.6919642857142857,0.020879998864410537,0.2,0.011956077056660883,0.011853540192536961,0.04676201627791706,0.063315303849825,0.06728761270302748
0.6339285714285714,0.6294642857142857,0.6830357142857143,0.011950368573670184,0.4,0.09663723984287159,0.021836460620775978,0.6605501160142809,0.2036271078587337,0.015336062420339422
0.6383928571428571,0.6339285714285714,0.6607142857142857,0.00020113414836898342,1.0,0.0007367265292457998,0.0003084638105496607,0.29838298361432974,0.17037861915367483,0.02841625882147364
0.6428571428571428,0.6383928571428571,0.6964285714285714,0.003474755215311575,1.0,0.008470503891840094,0.00034714576749961815,0.19909487310264573,0.011135857461024499,0.0027814944258797375
0.6473214285714285,0.6428571428571428,0.6741071428571428,0.004697837897565244,0.6000000000000001,0.00022523477208942708,0.0002221732911997556,0.0039035393335105275,0.005249761374482978,0.06694359682619527
0.6517857142857143,0.6473214285714285,0.6651785714285714,0.017881955279375583,0.0,0.00010765031964996759,0.00030548827539966393,0.000478424217172987,0.0019090041361756282,0.19257775654303985
0.65625,0.6517857142857143,0.6696428571428571,0.1494289685730306,0.0,0.003121578230422051,0.003116377147096572,0.0016938803364773324,0.0023862551702195354,0.06775639331907264
