maxIteration,Clusters,Workers,ByteSize,RecordCount,FeaturesCount,ExecutionSpeed,Accuracy,Algorithm
25,2,5,480,10,5,7.278484582901001,3.471583725786364,KMeans
25,2,5,480,10,5,3.9427683353424072,3.601224614511667,BisectingKMeans
25,2,5,480,10,5,7.633947849273682,27.63546177574996,GaussianMixture
50,2,5,480,10,5,1.3094205856323242,3.4715837257863633,KMeans
50,2,5,480,10,5,4.515446662902832,3.6012246145116675,BisectingKMeans
50,2,5,480,10,5,4.68210768699646,-6.016846486993025,GaussianMixture
10,3,5,480,10,5,0.9610121250152588,1.8046941112603572,KMeans
10,3,5,480,10,5,1.6253581047058105,2.4196045746839925,BisectingKMeans
10,3,5,480,10,5,1.1317253112792969,76.87115912623636,GaussianMixture
25,3,5,480,10,5,0.7904694080352783,1.804694111260357,KMeans
25,3,5,480,10,5,3.162261486053467,2.4196045746839925,BisectingKMeans
25,3,5,480,10,5,2.135667085647583,100.92924224263133,GaussianMixture
50,3,5,480,10,5,0.7591958045959473,1.804694111260357,KMeans
50,3,5,480,10,5,5.597174406051636,2.4196045746839925,BisectingKMeans
50,3,5,480,10,5,3.5300450325012207,66.78921286012928,GaussianMixture
10,5,5,480,10,5,0.5805022716522217,0.9816754978490929,KMeans
10,5,5,480,10,5,1.7181298732757568,1.1437543102374486,BisectingKMeans
10,5,5,480,10,5,0.849245548248291,26.562770131829303,GaussianMixture
25,5,5,480,10,5,0.5558428764343262,0.9816754978490929,KMeans
25,5,5,480,10,5,3.9208967685699463,1.1437543102374486,BisectingKMeans
25,5,5,480,10,5,1.8573119640350342,143.35658154298525,GaussianMixture
50,5,5,480,10,5,0.6199133396148682,0.9816754978490929,KMeans
50,5,5,480,10,5,6.766807794570923,1.1437543102374486,BisectingKMeans
50,5,5,480,10,5,3.31050443649292,80.92701061139746,GaussianMixture
10,2,5,880,10,10,0.9876663684844971,7.85792420275539,KMeans
10,2,5,880,10,10,0.770986795425415,6.94587098847807,BisectingKMeans
10,2,5,880,10,10,0.8847010135650635,-30.899073906892003,GaussianMixture
25,2,5,880,10,10,1.054870843887329,7.857924202755388,KMeans
25,2,5,880,10,10,1.2946767807006836,6.94587098847807,BisectingKMeans
25,2,5,880,10,10,1.6952128410339355,143.49711857140136,GaussianMixture
50,2,5,880,10,10,0.6739273071289062,7.857924202755389,KMeans
50,2,5,880,10,10,2.389554262161255,6.94587098847807,BisectingKMeans
50,2,5,880,10,10,3.2617664337158203,-61.537668792257314,GaussianMixture
10,3,5,880,10,10,0.6344633102416992,5.666573490548943,KMeans
10,3,5,880,10,10,1.2043397426605225,5.79957844059094,BisectingKMeans
10,3,5,880,10,10,0.7809386253356934,9.516678411444033,GaussianMixture
25,3,5,880,10,10,0.6903750896453857,5.666573490548943,KMeans
25,3,5,880,10,10,2.3932361602783203,5.79957844059094,BisectingKMeans
25,3,5,880,10,10,1.9580154418945312,379.66321497285946,GaussianMixture
50,3,5,880,10,10,0.5532994270324707,5.666573490548943,KMeans
50,3,5,880,10,10,4.161206245422363,5.79957844059094,BisectingKMeans
50,3,5,880,10,10,3.13554310798645,-39.82055787341413,GaussianMixture
10,5,5,880,10,10,0.5048727989196777,2.6794545284547286,KMeans
10,5,5,880,10,10,1.4435787200927734,4.668026890180876,BisectingKMeans
10,5,5,880,10,10,0.6914920806884766,-30.99969890349499,GaussianMixture
25,5,5,880,10,10,0.536602258682251,2.6794545284547286,KMeans
25,5,5,880,10,10,3.5774428844451904,4.668026890180877,BisectingKMeans
25,5,5,880,10,10,1.4596917629241943,379.67101720649697,GaussianMixture
50,5,5,880,10,10,0.4644477367401123,2.6794545284547286,KMeans
50,5,5,880,10,10,6.162648677825928,4.668026890180876,BisectingKMeans
50,5,5,880,10,10,2.571436643600464,429.65473537563753,GaussianMixture
10,2,5,2080,10,25,1.299762487411499,20.79387366829851,KMeans
10,2,5,2080,10,25,0.8379702568054199,20.181371691877857,BisectingKMeans
10,2,5,2080,10,25,1.0502254962921143,46.89948888105209,GaussianMixture
25,2,5,2080,10,25,0.8794095516204834,20.79387366829851,KMeans
25,2,5,2080,10,25,1.3890559673309326,20.181371691877857,BisectingKMeans
25,2,5,2080,10,25,0.9687693119049072,-89.06569528139093,GaussianMixture
50,2,5,2080,10,25,0.8538799285888672,20.79387366829851,KMeans
50,2,5,2080,10,25,2.4701764583587646,20.181371691877857,BisectingKMeans
50,2,5,2080,10,25,0.9145960807800293,-89.06569528101562,GaussianMixture
10,3,5,2080,10,25,0.7838850021362305,16.238927340175195,KMeans
10,3,5,2080,10,25,1.2163279056549072,17.638550228878366,BisectingKMeans
10,3,5,2080,10,25,0.8751516342163086,170.21221759862394,GaussianMixture
25,3,5,2080,10,25,0.8094823360443115,16.238927340175195,KMeans
25,3,5,2080,10,25,2.5843868255615234,17.638550228878366,BisectingKMeans
25,3,5,2080,10,25,1.7317454814910889,86.03357218388612,GaussianMixture
50,3,5,2080,10,25,0.8921537399291992,16.238927340175195,KMeans
50,3,5,2080,10,25,4.486279726028442,17.638550228878366,BisectingKMeans
50,3,5,2080,10,25,2.883942127227783,383.30928945657496,GaussianMixture
10,5,5,2080,10,25,1.032820701599121,10.155106986243037,KMeans
10,5,5,2080,10,25,2.027099847793579,13.039228705660113,BisectingKMeans
10,5,5,2080,10,25,1.0141644477844238,-18.371527242489655,GaussianMixture
25,5,5,2080,10,25,0.8307790756225586,10.155106986243037,KMeans
25,5,5,2080,10,25,3.490546703338623,13.039228705660111,BisectingKMeans
25,5,5,2080,10,25,2.1746628284454346,400.04550004134546,GaussianMixture
50,5,5,2080,10,25,7.467689275741577,12.729164190488955,KMeans
50,5,5,2080,10,25,13.151106595993042,14.034621179470625,BisectingKMeans
50,5,5,2080,10,25,7.564941644668579,-101.34284054632849,GaussianMixture
10,2,5,800,25,3,1.153214454650879,2.562695775384486,KMeans
10,2,5,800,25,3,1.0306634902954102,2.562695775384486,BisectingKMeans
10,2,5,800,25,3,1.2191381454467773,11.14583889246289,GaussianMixture
25,2,5,800,25,3,0.8788576126098633,2.562695775384486,KMeans
25,2,5,800,25,3,1.6624717712402344,2.562695775384486,BisectingKMeans
25,2,5,800,25,3,1.9348974227905273,14.825951113553556,GaussianMixture
50,2,5,800,25,3,0.6724042892456055,2.562695775384486,KMeans
50,2,5,800,25,3,2.7507598400115967,2.562695775384486,BisectingKMeans
50,2,5,800,25,3,2.035123348236084,16.358424493117788,GaussianMixture
10,3,5,800,25,3,0.7000391483306885,1.919362425797364,KMeans
10,3,5,800,25,3,1.1675639152526855,2.1877101390424327,BisectingKMeans
10,3,5,800,25,3,0.8872730731964111,25.260995413906564,GaussianMixture
25,3,5,800,25,3,0.6572153568267822,1.919362425797364,KMeans
25,3,5,800,25,3,2.616436243057251,2.1877101390424327,BisectingKMeans
25,3,5,800,25,3,0.914663553237915,25.31077693588137,GaussianMixture
50,3,5,800,25,3,0.6768524646759033,1.919362425797364,KMeans
50,3,5,800,25,3,4.863811016082764,2.1877101390424327,BisectingKMeans
50,3,5,800,25,3,0.9268817901611328,25.310776935881364,GaussianMixture
10,5,5,800,25,3,0.6848888397216797,1.262182127396244,KMeans
10,5,5,800,25,3,1.6229956150054932,1.3182732229704361,BisectingKMeans
10,5,5,800,25,3,0.8211143016815186,34.13850904099234,GaussianMixture
25,5,5,800,25,3,0.6230769157409668,1.262182127396244,KMeans
25,5,5,800,25,3,3.603395938873291,1.3182732229704361,BisectingKMeans
25,5,5,800,25,3,1.9161536693572998,82.5762156208924,GaussianMixture
50,5,5,800,25,3,0.6474959850311279,1.262182127396244,KMeans
50,5,5,800,25,3,6.773761034011841,1.3182732229704364,BisectingKMeans
50,5,5,800,25,3,3.156263828277588,64.15411981462225,GaussianMixture
10,2,5,1200,25,5,0.9576120376586914,7.55989039610274,KMeans
10,2,5,1200,25,5,1.0364649295806885,7.7473809031729415,BisectingKMeans
10,2,5,1200,25,5,1.5089497566223145,18.068319800155304,GaussianMixture
25,2,5,1200,25,5,5.90741491317749,7.016861964177626,KMeans
25,2,5,1200,25,5,3.932882070541382,7.660343083217882,BisectingKMeans
25,2,5,1200,25,5,5.890053033828735,20.514376542945186,GaussianMixture
50,2,5,1200,25,5,1.0679075717926025,7.016861964177625,KMeans
50,2,5,1200,25,5,4.020220518112183,7.6603430832178825,BisectingKMeans
50,2,5,1200,25,5,1.6496539115905762,20.514376542945172,GaussianMixture
10,3,5,1200,25,5,0.734260082244873,5.825256518321728,KMeans
10,3,5,1200,25,5,1.4874382019042969,6.609276947251578,BisectingKMeans
10,3,5,1200,25,5,0.8639366626739502,48.15643156017255,GaussianMixture
25,3,5,1200,25,5,0.7578310966491699,5.825256518321728,KMeans
25,3,5,1200,25,5,3.183544874191284,6.609276947251579,BisectingKMeans
25,3,5,1200,25,5,0.7671232223510742,48.15643156017261,GaussianMixture
50,3,5,1200,25,5,0.6677331924438477,5.825256518321728,KMeans
50,3,5,1200,25,5,5.127486705780029,6.60927694725158,BisectingKMeans
50,3,5,1200,25,5,0.7292599678039551,48.15643156017258,GaussianMixture
10,5,5,1200,25,5,0.856621503829956,3.6497552888421754,KMeans
10,5,5,1200,25,5,1.8071248531341553,4.269071501683907,BisectingKMeans
10,5,5,1200,25,5,0.9341220855712891,183.57640110545742,GaussianMixture
25,5,5,1200,25,5,0.8176522254943848,3.6497552888421754,KMeans
25,5,5,1200,25,5,3.909245014190674,4.269071501683907,BisectingKMeans
25,5,5,1200,25,5,1.7111117839813232,145.34732775240752,GaussianMixture
50,5,5,1200,25,5,0.8074626922607422,3.649755288842175,KMeans
50,5,5,1200,25,5,6.942183971405029,4.269071501683906,BisectingKMeans
50,5,5,1200,25,5,3.134956121444702,145.3473272967399,GaussianMixture
10,2,5,2200,25,10,1.088252067565918,16.759395836776157,KMeans
10,2,5,2200,25,10,0.8378219604492188,16.84516292966761,BisectingKMeans
10,2,5,2200,25,10,0.9988696575164795,119.80905747701225,GaussianMixture
25,2,5,2200,25,10,0.7334988117218018,16.759395836776157,KMeans
25,2,5,2200,25,10,1.3798954486846924,16.84516292966761,BisectingKMeans
25,2,5,2200,25,10,1.668623685836792,-9.581296748879682,GaussianMixture
50,2,5,2200,25,10,0.7841939926147461,16.759395836776157,KMeans
50,2,5,2200,25,10,2.5051140785217285,16.84516292966761,BisectingKMeans
50,2,5,2200,25,10,3.6747944355010986,119.80905747681798,GaussianMixture
10,3,5,2200,25,10,0.668755054473877,14.45590244266759,KMeans
10,3,5,2200,25,10,1.2335789203643799,14.718241217809584,BisectingKMeans
10,3,5,2200,25,10,1.0612084865570068,-48.10484411102311,GaussianMixture
25,3,5,2200,25,10,0.6352870464324951,14.455902442667592,KMeans
25,3,5,2200,25,10,2.507882595062256,14.718241217809583,BisectingKMeans
25,3,5,2200,25,10,1.577483892440796,213.87542515817094,GaussianMixture
50,3,5,2200,25,10,0.664452314376831,14.45590244266759,KMeans
50,3,5,2200,25,10,4.610034942626953,14.718241217809581,BisectingKMeans
50,3,5,2200,25,10,3.5535922050476074,169.74690523318208,GaussianMixture
10,5,5,2200,25,10,0.61482834815979,12.397873776121806,KMeans
10,5,5,2200,25,10,1.7398197650909424,12.052152687613642,BisectingKMeans
10,5,5,2200,25,10,0.8235156536102295,63.5466171975313,GaussianMixture
25,5,5,2200,25,10,0.5621166229248047,12.39787377612181,KMeans
25,5,5,2200,25,10,3.4780282974243164,12.052152687613642,BisectingKMeans
25,5,5,2200,25,10,1.6773006916046143,38.279929057875734,GaussianMixture
50,5,5,2200,25,10,0.5669536590576172,12.397873776121807,KMeans
50,5,5,2200,25,10,6.4809019565582275,12.05215268761364,BisectingKMeans
50,5,5,2200,25,10,3.0750648975372314,91.65689548126967,GaussianMixture
10,2,5,5200,25,25,7.103137016296387,42.243467271898155,KMeans
10,2,5,5200,25,25,2.7361886501312256,42.79240358270857,BisectingKMeans
10,2,5,5200,25,25,5.285192012786865,-170.9833176618213,GaussianMixture
25,2,5,5200,25,25,1.2608757019042969,42.243467271898155,KMeans
25,2,5,5200,25,25,2.662888765335083,42.792403582708566,BisectingKMeans
25,2,5,5200,25,25,3.0591983795166016,1374.5010498750048,GaussianMixture
50,2,5,5200,25,25,1.1350889205932617,42.243467271898155,KMeans
50,2,5,5200,25,25,4.141500234603882,42.79240358270856,BisectingKMeans
50,2,5,5200,25,25,4.935985803604126,-170.9833176618213,GaussianMixture
10,3,5,5200,25,25,1.1185290813446045,40.22584004480195,KMeans
10,3,5,5200,25,25,1.9570910930633545,40.001426520073416,BisectingKMeans
10,3,5,5200,25,25,1.700204610824585,-77.86700430576511,GaussianMixture
25,3,5,5200,25,25,6.9706056118011475,37.37332784551517,KMeans
25,3,5,5200,25,25,5.314156532287598,37.70758316099836,BisectingKMeans
25,3,5,5200,25,25,6.33225679397583,164.90412484997566,GaussianMixture
50,3,5,5200,25,25,1.3075363636016846,37.37332784551516,KMeans
50,3,5,5200,25,25,7.853233098983765,37.70758316099836,BisectingKMeans
50,3,5,5200,25,25,1.8707821369171143,164.90412485147243,GaussianMixture
10,5,5,5200,25,25,1.044396162033081,33.533680175596636,KMeans
10,5,5,5200,25,25,2.012507677078247,33.21961849309539,BisectingKMeans
10,5,5,5200,25,25,1.2411565780639648,1876.6652967805992,GaussianMixture
25,5,5,5200,25,25,0.9061274528503418,33.533680175596636,KMeans
25,5,5,5200,25,25,4.168483257293701,33.21961849309539,BisectingKMeans
25,5,5,5200,25,25,2.1781978607177734,460.7043363112483,GaussianMixture
50,5,5,5200,25,25,0.8863918781280518,33.533680175596636,KMeans
50,5,5,5200,25,25,7.434669494628906,33.219618493095396,BisectingKMeans
50,5,5,5200,25,25,7.076173543930054,1572.2741467729281,GaussianMixture
10,2,5,3200,100,3,6.550356864929199,10.469847997893494,KMeans
10,2,5,3200,100,3,2.1479411125183105,10.469847997893496,BisectingKMeans
10,2,5,3200,100,3,5.142109394073486,50.22749996420027,GaussianMixture
25,2,5,3200,100,3,1.5462236404418945,10.469847997893494,KMeans
25,2,5,3200,100,3,2.6857106685638428,10.469847997893494,BisectingKMeans
25,2,5,3200,100,3,2.061854839324951,50.38637847868584,GaussianMixture
50,2,5,3200,100,3,1.2077269554138184,10.469847997893494,KMeans
50,2,5,3200,100,3,4.235186338424683,10.469847997893492,BisectingKMeans
50,2,5,3200,100,3,1.6579654216766357,50.38637847868579,GaussianMixture
10,3,5,3200,100,3,1.0118236541748047,8.074402652704045,KMeans
10,3,5,3200,100,3,1.7032501697540283,8.14003426182163,BisectingKMeans
10,3,5,3200,100,3,1.1792643070220947,57.3359103929629,GaussianMixture
25,3,5,3200,100,3,0.9518764019012451,8.074402652704045,KMeans
25,3,5,3200,100,3,3.608560800552368,8.14003426182163,BisectingKMeans
25,3,5,3200,100,3,2.178812265396118,61.19985076452568,GaussianMixture
50,3,5,3200,100,3,0.9452037811279297,8.074402652704045,KMeans
50,3,5,3200,100,3,6.085886001586914,8.14003426182163,BisectingKMeans
50,3,5,3200,100,3,3.5236172676086426,62.266814075719694,GaussianMixture
10,5,5,3200,100,3,0.8904054164886475,5.077987999423681,KMeans
10,5,5,3200,100,3,2.2559316158294678,5.473651444422675,BisectingKMeans
10,5,5,3200,100,3,1.095777988433838,96.05007160353594,GaussianMixture
25,5,5,3200,100,3,0.8263413906097412,5.077987999423681,KMeans
25,5,5,3200,100,3,3.9108777046203613,5.473651444422675,BisectingKMeans
25,5,5,3200,100,3,1.2658631801605225,97.8661614551189,GaussianMixture
50,5,5,3200,100,3,0.7033040523529053,5.077987999423682,KMeans
50,5,5,3200,100,3,6.810312032699585,5.473651444422675,BisectingKMeans
50,5,5,3200,100,3,1.1207454204559326,97.86616145511887,GaussianMixture
10,2,5,4800,100,5,1.1353037357330322,16.02782953886076,KMeans
10,2,5,4800,100,5,0.8541624546051025,16.149268936844525,BisectingKMeans
10,2,5,4800,100,5,0.9506621360778809,136.03194314792515,GaussianMixture
25,2,5,4800,100,5,1.0225534439086914,16.02782953886076,KMeans
25,2,5,4800,100,5,1.3247036933898926,16.14926893684453,BisectingKMeans
25,2,5,4800,100,5,1.1478750705718994,136.29907415028714,GaussianMixture
50,2,5,4800,100,5,0.9912691116333008,16.02782953886076,KMeans
50,2,5,4800,100,5,2.606583595275879,16.149268936844525,BisectingKMeans
50,2,5,4800,100,5,1.2745037078857422,136.2990741502873,GaussianMixture
10,3,5,4800,100,5,0.8155052661895752,13.57105878765187,KMeans
10,3,5,4800,100,5,1.3056321144104004,14.561536304285944,BisectingKMeans
10,3,5,4800,100,5,0.8011782169342041,165.4278308523472,GaussianMixture
25,3,5,4800,100,5,7.330042600631714,15.064277513430799,KMeans
25,3,5,4800,100,5,4.274080038070679,15.716085448260745,BisectingKMeans
25,3,5,4800,100,5,5.959323883056641,150.60233307673155,GaussianMixture
50,3,5,4800,100,5,1.7747724056243896,15.064277513430799,KMeans
50,3,5,4800,100,5,5.1699230670928955,15.716085448260747,BisectingKMeans
50,3,5,4800,100,5,2.006147861480713,150.73384689112603,GaussianMixture
10,5,5,4800,100,5,0.8800075054168701,12.483607063087396,KMeans
10,5,5,4800,100,5,1.6015851497650146,13.625508168037468,BisectingKMeans
10,5,5,4800,100,5,0.9554345607757568,187.84710574792996,GaussianMixture
25,5,5,4800,100,5,0.6454935073852539,12.483607063087396,KMeans
25,5,5,4800,100,5,3.873051881790161,13.625508168037468,BisectingKMeans
25,5,5,4800,100,5,1.558629035949707,189.7741393023943,GaussianMixture
50,5,5,4800,100,5,0.7032966613769531,12.483607063087394,KMeans
50,5,5,4800,100,5,6.341111660003662,13.625508168037467,BisectingKMeans
50,5,5,4800,100,5,1.837280511856079,190.20360413807333,GaussianMixture
10,2,5,8800,100,10,1.0410239696502686,50.63428383016738,KMeans
10,2,5,8800,100,10,0.7614245414733887,51.632179536052035,BisectingKMeans
10,2,5,8800,100,10,0.8073053359985352,145.56070348712046,GaussianMixture
25,2,5,8800,100,10,0.7606735229492188,50.634283830167384,KMeans
25,2,5,8800,100,10,1.2610480785369873,50.69025331699598,BisectingKMeans
25,2,5,8800,100,10,0.7140891551971436,145.56070348712052,GaussianMixture
50,2,5,8800,100,10,0.7520627975463867,50.63428383016738,KMeans
50,2,5,8800,100,10,2.277803897857666,50.69025331699598,BisectingKMeans
50,2,5,8800,100,10,0.7876319885253906,145.5607034871207,GaussianMixture
10,3,5,8800,100,10,0.7415266036987305,46.91513620497203,KMeans
10,3,5,8800,100,10,1.0081255435943604,48.03876449402038,BisectingKMeans
10,3,5,8800,100,10,0.7260615825653076,195.22443255134436,GaussianMixture
25,3,5,8800,100,10,0.7670280933380127,46.91513620497203,KMeans
25,3,5,8800,100,10,2.2781078815460205,46.3434509728856,BisectingKMeans
25,3,5,8800,100,10,1.5903892517089844,207.68733328863533,GaussianMixture
50,3,5,8800,100,10,0.8749001026153564,46.91513620497203,KMeans
50,3,5,8800,100,10,5.644193410873413,46.3434509728856,BisectingKMeans
50,3,5,8800,100,10,5.20690131187439,213.33366734535693,GaussianMixture
10,5,5,8800,100,10,7.626237630844116,36.71851723556752,KMeans
10,5,5,8800,100,10,3.1765007972717285,37.96980838041147,BisectingKMeans
10,5,5,8800,100,10,4.706056356430054,350.89666836732835,GaussianMixture
25,5,5,8800,100,10,1.6872026920318604,36.71851723556752,KMeans
25,5,5,8800,100,10,4.92347264289856,37.96980838041147,BisectingKMeans
25,5,5,8800,100,10,0.9898042678833008,350.8966683673283,GaussianMixture
50,5,5,8800,100,10,1.4076273441314697,36.71851723556751,KMeans
50,5,5,8800,100,10,7.192555904388428,37.96980838041147,BisectingKMeans
50,5,5,8800,100,10,0.9100210666656494,350.8966683673284,GaussianMixture
10,2,5,20800,100,25,8.286159992218018,111.46229555542615,KMeans
10,2,5,20800,100,25,2.7721269130706787,112.41423265852183,BisectingKMeans
10,2,5,20800,100,25,4.852022409439087,833.5102755558283,GaussianMixture
25,2,5,20800,100,25,2.2064077854156494,111.46229555542615,KMeans
25,2,5,20800,100,25,2.8633110523223877,112.41423265852183,BisectingKMeans
25,2,5,20800,100,25,1.2532591819763184,833.510275555829,GaussianMixture
50,2,5,20800,100,25,1.6446919441223145,111.46229555542614,KMeans
50,2,5,20800,100,25,4.248358249664307,112.41423265852183,BisectingKMeans
50,2,5,20800,100,25,0.9066991806030273,833.5102755558294,GaussianMixture
10,3,5,20800,100,25,1.6458377838134766,106.92707222610598,KMeans
10,3,5,20800,100,25,1.734548568725586,107.9906676111887,BisectingKMeans
10,3,5,20800,100,25,1.3626508712768555,2803.8130048329617,GaussianMixture
25,3,5,20800,100,25,1.6423439979553223,106.92707222610596,KMeans
25,3,5,20800,100,25,3.494309186935425,107.9906676111887,BisectingKMeans
25,3,5,20800,100,25,2.704515218734741,709.9415325029431,GaussianMixture
50,3,5,20800,100,25,1.6077980995178223,106.92707222610598,KMeans
50,3,5,20800,100,25,6.231185436248779,107.9906676111887,BisectingKMeans
50,3,5,20800,100,25,10.652885437011719,2803.820487165704,GaussianMixture
10,5,5,20800,100,25,7.126401424407959,99.85735947612069,KMeans
10,5,5,20800,100,25,7.67571759223938,100.56054104722,BisectingKMeans
10,5,5,20800,100,25,5.340502023696899,1738.1808183571807,GaussianMixture
25,5,5,20800,100,25,4.605412006378174,99.8573594761207,KMeans
25,5,5,20800,100,25,24.7780544757843,100.56054104721998,BisectingKMeans
25,5,5,20800,100,25,14.618288278579712,1376.075821859361,GaussianMixture
50,5,5,20800,100,25,17.608752727508545,99.8573594761207,KMeans
50,5,5,20800,100,25,60.69835305213928,100.56054104722001,BisectingKMeans
50,5,5,20800,100,25,49.7345769405365,1396.4266238765997,GaussianMixture
10,2,5,16000,500,3,7.528265714645386,30.254114544232667,KMeans
10,2,5,16000,500,3,2.062147378921509,30.25580004727326,BisectingKMeans
10,2,5,16000,500,3,5.474711894989014,578.5276479252484,GaussianMixture
25,2,5,16000,500,3,1.8192312717437744,30.254114544232667,KMeans
25,2,5,16000,500,3,2.4784953594207764,30.255800047273258,BisectingKMeans
25,2,5,16000,500,3,2.00679874420166,579.0423431976651,GaussianMixture
50,2,5,16000,500,3,1.1054542064666748,30.254114544232664,KMeans
50,2,5,16000,500,3,3.8873724937438965,30.25580004727326,BisectingKMeans
50,2,5,16000,500,3,1.614851713180542,579.042343197665,GaussianMixture
10,3,5,16000,500,3,1.4302971363067627,24.201855902535357,KMeans
10,3,5,16000,500,3,1.4736669063568115,26.35832602567191,BisectingKMeans
10,3,5,16000,500,3,1.0327386856079102,609.7545540486185,GaussianMixture
25,3,5,16000,500,3,1.2476859092712402,24.201855902535357,KMeans
25,3,5,16000,500,3,3.0633623600006104,26.35832602567191,BisectingKMeans
25,3,5,16000,500,3,2.0376813411712646,611.2436599944067,GaussianMixture
50,3,5,16000,500,3,1.1898143291473389,24.201855902535357,KMeans
50,3,5,16000,500,3,4.938744068145752,26.358326025671914,BisectingKMeans
50,3,5,16000,500,3,3.525899887084961,612.9204211411682,GaussianMixture
10,5,5,16000,500,3,1.0602118968963623,18.410408861600317,KMeans
10,5,5,16000,500,3,2.004117965698242,20.69654967635444,BisectingKMeans
10,5,5,16000,500,3,0.7692413330078125,621.7876300337889,GaussianMixture
25,5,5,16000,500,3,1.0316550731658936,18.410408861600317,KMeans
25,5,5,16000,500,3,3.8660340309143066,20.69654967635444,BisectingKMeans
25,5,5,16000,500,3,1.8243136405944824,647.1451226829931,GaussianMixture
50,5,5,16000,500,3,1.0265834331512451,18.410408861600317,KMeans
50,5,5,16000,500,3,6.602320671081543,20.69654967635444,BisectingKMeans
50,5,5,16000,500,3,2.4220235347747803,649.251468081113,GaussianMixture
10,2,5,24000,500,5,1.282184362411499,122.75246543512988,KMeans
10,2,5,24000,500,5,0.7767066955566406,123.15969394211916,BisectingKMeans
10,2,5,24000,500,5,0.9135076999664307,246.93667839551222,GaussianMixture
25,2,5,24000,500,5,1.32204008102417,122.52550363384074,KMeans
25,2,5,24000,500,5,1.2754433155059814,123.15969394211916,BisectingKMeans
25,2,5,24000,500,5,1.636078119277954,258.65855823161667,GaussianMixture
50,2,5,24000,500,5,1.1859776973724365,122.52550363384077,KMeans
50,2,5,24000,500,5,2.2178096771240234,123.15969394211916,BisectingKMeans
50,2,5,24000,500,5,1.964663028717041,259.02524579415694,GaussianMixture
10,3,5,24000,500,5,0.7534658908843994,104.19896997175448,KMeans
10,3,5,24000,500,5,1.0736525058746338,108.96830524749042,BisectingKMeans
10,3,5,24000,500,5,0.8146066665649414,318.4860773865505,GaussianMixture
25,3,5,24000,500,5,0.8017206192016602,104.19896997175448,KMeans
25,3,5,24000,500,5,2.232907295227051,108.96830524749043,BisectingKMeans
25,3,5,24000,500,5,1.6048312187194824,326.39211521352576,GaussianMixture
50,3,5,24000,500,5,0.6980688571929932,104.19896997175448,KMeans
50,3,5,24000,500,5,4.276641368865967,108.96830524749043,BisectingKMeans
50,3,5,24000,500,5,2.7044036388397217,327.70648536373665,GaussianMixture
10,5,5,24000,500,5,0.7216060161590576,80.6499739951675,KMeans
10,5,5,24000,500,5,1.4042842388153076,86.34129952564213,BisectingKMeans
10,5,5,24000,500,5,0.7302341461181641,356.2062787218469,GaussianMixture
25,5,5,24000,500,5,0.7472176551818848,80.6499739951675,KMeans
25,5,5,24000,500,5,3.1841516494750977,86.34129952564211,BisectingKMeans
25,5,5,24000,500,5,1.8207037448883057,372.20891879742385,GaussianMixture
50,5,5,24000,500,5,9.204768180847168,43.23653364215532,KMeans
50,5,5,24000,500,5,9.435060024261475,44.07629113416492,BisectingKMeans
