maxIteration,Clusters,Workers,ByteSize,RecordCount,FeaturesCount,ExecutionSpeed,Accuracy,Algorithm
25,2,4,2080,10,25,1.3508119583129883,23.56171209795442,BisectingKMeans
25,2,4,2080,10,25,1.375709056854248,-185.75616868774088,GaussianMixture
50,2,4,2080,10,25,0.8359322547912598,22.36580102274362,KMeans
50,2,4,2080,10,25,2.214432954788208,23.56171209795442,BisectingKMeans
50,2,4,2080,10,25,2.5760676860809326,6.482099874003452,GaussianMixture
10,3,4,2080,10,25,0.7638766765594482,16.12112013523324,KMeans
10,3,4,2080,10,25,1.0605247020721436,20.940175754495428,BisectingKMeans
10,3,4,2080,10,25,0.6762142181396484,113.1653113402066,GaussianMixture
25,3,4,2080,10,25,0.7011122703552246,16.12112013523324,KMeans
25,3,4,2080,10,25,2.1417109966278076,20.940175754495428,BisectingKMeans
25,3,4,2080,10,25,1.5918910503387451,68.79290396200425,GaussianMixture
50,3,4,2080,10,25,0.7475383281707764,16.12112013523324,KMeans
50,3,4,2080,10,25,3.722404718399048,20.940175754495424,BisectingKMeans
50,3,4,2080,10,25,1.4969367980957031,89.4655587123953,GaussianMixture
10,5,4,2080,10,25,0.776597261428833,11.253646181465243,KMeans
10,5,4,2080,10,25,1.4438965320587158,13.759286071642974,BisectingKMeans
10,5,4,2080,10,25,0.684920072555542,45.856802774214444,GaussianMixture
25,5,4,2080,10,25,0.7910840511322021,11.253646181465243,KMeans
25,5,4,2080,10,25,2.938352584838867,13.759286071642974,BisectingKMeans
25,5,4,2080,10,25,1.3984549045562744,187.58944709352474,GaussianMixture
50,5,4,2080,10,25,0.8687498569488525,11.253646181465243,KMeans
50,5,4,2080,10,25,6.082420110702515,13.759286071642974,BisectingKMeans
50,5,4,2080,10,25,2.7162418365478516,186.6729656802615,GaussianMixture
10,2,4,800,25,3,0.600257396697998,4.31763453208647,KMeans
10,2,4,800,25,3,0.45447206497192383,4.900612471652054,BisectingKMeans
10,2,4,800,25,3,0.6103987693786621,-7.235587363426346,GaussianMixture
25,2,4,800,25,3,0.5336716175079346,4.317634532086471,KMeans
25,2,4,800,25,3,1.0062072277069092,4.900612471652053,BisectingKMeans
25,2,4,800,25,3,0.48052406311035156,-7.235587363426324,GaussianMixture
50,2,4,800,25,3,0.4552340507507324,4.31763453208647,KMeans
50,2,4,800,25,3,1.9735431671142578,4.900612471652054,BisectingKMeans
50,2,4,800,25,3,0.6271848678588867,-7.235587363426354,GaussianMixture
10,3,4,800,25,3,0.8514721393585205,2.960229676314799,KMeans
10,3,4,800,25,3,2.3827879428863525,3.634330126651935,BisectingKMeans
10,3,4,800,25,3,2.9670181274414062,11.505639430274085,GaussianMixture
25,3,4,800,25,3,1.3842685222625732,2.960229676314799,KMeans
25,3,4,800,25,3,8.407549381256104,3.6343301266519354,BisectingKMeans
25,3,4,800,25,3,13.41018795967102,12.645815189201086,GaussianMixture
50,3,4,800,25,3,7.967012882232666,3.3312443274003334,KMeans
50,3,4,800,25,3,7.67999529838562,3.1610838262671113,BisectingKMeans
50,3,4,800,25,3,6.298876762390137,6.457128276627789,GaussianMixture
10,5,4,800,25,3,1.2553505897521973,1.574854282714881,KMeans
10,5,4,800,25,3,2.1288797855377197,1.6586822394158136,BisectingKMeans
10,5,4,800,25,3,2.54190993309021,23.217107921373525,GaussianMixture
25,5,4,800,25,3,1.4211483001708984,1.574854282714881,KMeans
25,5,4,800,25,3,3.8683767318725586,1.6586822394158136,BisectingKMeans
25,5,4,800,25,3,1.9654803276062012,33.09478266100342,GaussianMixture
50,5,4,800,25,3,0.9182572364807129,1.574854282714881,KMeans
50,5,4,800,25,3,6.603346347808838,1.6586822394158136,BisectingKMeans
50,5,4,800,25,3,1.5996739864349365,33.09478266100342,GaussianMixture
10,2,4,1200,25,5,1.3823730945587158,7.781780142299574,KMeans
10,2,4,1200,25,5,0.9622657299041748,7.77044093580535,BisectingKMeans
10,2,4,1200,25,5,0.9990935325622559,10.470956733069059,GaussianMixture
25,2,4,1200,25,5,0.9982931613922119,7.781780142299573,KMeans
25,2,4,1200,25,5,1.7287688255310059,7.77044093580535,BisectingKMeans
25,2,4,1200,25,5,0.8397617340087891,10.470956733069064,GaussianMixture
50,2,4,1200,25,5,0.939497709274292,7.781780142299574,KMeans
50,2,4,1200,25,5,3.047513484954834,7.77044093580535,BisectingKMeans
50,2,4,1200,25,5,0.776411771774292,10.470956733069041,GaussianMixture
10,3,4,1200,25,5,0.8679225444793701,6.198238198674391,KMeans
10,3,4,1200,25,5,1.2740001678466797,6.1940766992504885,BisectingKMeans
10,3,4,1200,25,5,0.8665575981140137,37.49259942416042,GaussianMixture
25,3,4,1200,25,5,0.9567897319793701,6.198238198674391,KMeans
25,3,4,1200,25,5,3.021744728088379,6.194076699250488,BisectingKMeans
25,3,4,1200,25,5,0.9460289478302002,37.49884422204799,GaussianMixture
50,3,4,1200,25,5,0.7887520790100098,6.198238198674391,KMeans
50,3,4,1200,25,5,5.2543723583221436,6.1940766992504885,BisectingKMeans
50,3,4,1200,25,5,1.0300192832946777,37.49884422204801,GaussianMixture
10,5,4,1200,25,5,0.7686765193939209,4.169496052530286,KMeans
10,5,4,1200,25,5,2.1239984035491943,4.16949445622395,BisectingKMeans
10,5,4,1200,25,5,1.0388131141662598,232.57125435731328,GaussianMixture
25,5,4,1200,25,5,0.7261238098144531,4.169496052530286,KMeans
25,5,4,1200,25,5,3.9962761402130127,4.169494456223951,BisectingKMeans
25,5,4,1200,25,5,1.570066213607788,167.2489370817071,GaussianMixture
50,5,4,1200,25,5,0.5929419994354248,4.169496052530286,KMeans
50,5,4,1200,25,5,6.230642080307007,4.169494456223951,BisectingKMeans
50,5,4,1200,25,5,2.805400848388672,214.95553949285878,GaussianMixture
10,2,4,2200,25,10,1.1443562507629395,15.962738913068932,KMeans
10,2,4,2200,25,10,0.7242248058319092,16.095525612354244,BisectingKMeans
10,2,4,2200,25,10,0.6122920513153076,57.326785999565054,GaussianMixture
25,2,4,2200,25,10,0.5654668807983398,15.962738913068932,KMeans
25,2,4,2200,25,10,1.319965124130249,16.095525612354244,BisectingKMeans
25,2,4,2200,25,10,0.5945358276367188,57.326785999565004,GaussianMixture
50,2,4,2200,25,10,0.5444192886352539,15.962738913068929,KMeans
50,2,4,2200,25,10,2.1768124103546143,16.095525612354244,BisectingKMeans
50,2,4,2200,25,10,0.5897307395935059,57.326785999565075,GaussianMixture
10,3,4,2200,25,10,0.5966567993164062,13.657021713048238,KMeans
10,3,4,2200,25,10,1.0841212272644043,13.974140745724803,BisectingKMeans
10,3,4,2200,25,10,0.8269045352935791,-15.160325244121761,GaussianMixture
25,3,4,2200,25,10,0.5340659618377686,13.657021713048238,KMeans
25,3,4,2200,25,10,2.3355188369750977,13.974140745724803,BisectingKMeans
25,3,4,2200,25,10,1.6302711963653564,252.31369322923211,GaussianMixture
50,3,4,2200,25,10,0.5501182079315186,13.657021713048238,KMeans
50,3,4,2200,25,10,3.9253761768341064,13.974140745724805,BisectingKMeans
50,3,4,2200,25,10,2.772270441055298,-15.160325208982462,GaussianMixture
10,5,4,2200,25,10,0.8170301914215088,10.606166269672116,KMeans
10,5,4,2200,25,10,1.3884861469268799,10.922803689817831,BisectingKMeans
10,5,4,2200,25,10,0.6669013500213623,16.681634985384065,GaussianMixture
25,5,4,2200,25,10,0.5657658576965332,10.606166269672116,KMeans
25,5,4,2200,25,10,3.031360626220703,10.922803689817831,BisectingKMeans
25,5,4,2200,25,10,1.2865004539489746,125.18411785180338,GaussianMixture
50,5,4,2200,25,10,0.49508118629455566,10.606166269672116,KMeans
50,5,4,2200,25,10,5.5017266273498535,10.922803689817833,BisectingKMeans
50,5,4,2200,25,10,2.375859498977661,362.33907978014275,GaussianMixture
10,2,4,5200,25,25,0.9881198406219482,39.351934945218005,KMeans
10,2,4,5200,25,25,0.8437190055847168,38.80871475560849,BisectingKMeans
10,2,4,5200,25,25,0.8081226348876953,1137.8033166067896,GaussianMixture
25,2,4,5200,25,25,0.7863733768463135,39.35193494521801,KMeans
25,2,4,5200,25,25,1.2933366298675537,38.80871475560849,BisectingKMeans
25,2,4,5200,25,25,1.5139508247375488,-88.31106639240511,GaussianMixture
50,2,4,5200,25,25,0.7678892612457275,39.35193494521801,KMeans
50,2,4,5200,25,25,2.382641315460205,38.80871475560849,BisectingKMeans
50,2,4,5200,25,25,3.0742533206939697,1137.8032978365845,GaussianMixture
10,3,4,5200,25,25,0.8379826545715332,35.52834153686814,KMeans
10,3,4,5200,25,25,1.252565860748291,36.679374972791344,BisectingKMeans
10,3,4,5200,25,25,0.8295114040374756,134.0368884039686,GaussianMixture
25,3,4,5200,25,25,0.8484671115875244,35.52834153686813,KMeans
25,3,4,5200,25,25,2.311830520629883,36.67937497279135,BisectingKMeans
25,3,4,5200,25,25,1.4094960689544678,518.3913133169261,GaussianMixture
50,3,4,5200,25,25,0.795320987701416,35.52834153686814,KMeans
50,3,4,5200,25,25,3.945873737335205,36.679374972791344,BisectingKMeans
50,3,4,5200,25,25,2.4777963161468506,1330.6113711363446,GaussianMixture
10,5,4,5200,25,25,0.7383580207824707,29.457848380695452,KMeans
10,5,4,5200,25,25,1.3995084762573242,31.777596088085037,BisectingKMeans
10,5,4,5200,25,25,0.7190544605255127,69.36489995805623,GaussianMixture
25,5,4,5200,25,25,0.8608922958374023,29.45784838069545,KMeans
25,5,4,5200,25,25,3.6556899547576904,31.777596088085033,BisectingKMeans
25,5,4,5200,25,25,1.487703800201416,1882.6121571232031,GaussianMixture
50,5,4,5200,25,25,0.829200029373169,29.45784838069545,KMeans
50,5,4,5200,25,25,6.41384744644165,31.777596088085037,BisectingKMeans
50,5,4,5200,25,25,2.6089916229248047,1155.4227088176326,GaussianMixture
10,2,4,3200,100,3,0.6649477481842041,11.231858929728768,KMeans
10,2,4,3200,100,3,0.5222084522247314,11.455644996017947,BisectingKMeans
10,2,4,3200,100,3,0.9343118667602539,43.330414839581444,GaussianMixture
25,2,4,3200,100,3,6.535060405731201,17.103585069190206,KMeans
25,2,4,3200,100,3,2.88539457321167,16.088823946586707,BisectingKMeans
25,2,4,3200,100,3,7.230818271636963,-35.86434869100885,GaussianMixture
50,2,4,3200,100,3,1.669966459274292,17.103585069190206,KMeans
50,2,4,3200,100,3,3.1873390674591064,16.088823946586707,BisectingKMeans
50,2,4,3200,100,3,4.245075464248657,-33.13601382592705,GaussianMixture
10,3,4,3200,100,3,1.44873046875,12.021707727107348,KMeans
10,3,4,3200,100,3,1.2012042999267578,12.51178872545853,BisectingKMeans
10,3,4,3200,100,3,1.001523733139038,-20.376541640245094,GaussianMixture
25,3,4,3200,100,3,1.2008023262023926,11.902578070631524,KMeans
25,3,4,3200,100,3,2.2637336254119873,12.51178872545853,BisectingKMeans
25,3,4,3200,100,3,1.7777602672576904,-19.62727745326869,GaussianMixture
50,3,4,3200,100,3,1.2575311660766602,11.902578070631524,KMeans
50,3,4,3200,100,3,3.834747076034546,12.51178872545853,BisectingKMeans
50,3,4,3200,100,3,1.336937665939331,-19.62727745326869,GaussianMixture
10,5,4,3200,100,3,1.1043641567230225,7.845025554530784,KMeans
10,5,4,3200,100,3,1.4173016548156738,8.58902447671776,BisectingKMeans
10,5,4,3200,100,3,0.6695888042449951,-12.11201308526995,GaussianMixture
25,5,4,3200,100,3,0.9801895618438721,7.72890260529352,KMeans
25,5,4,3200,100,3,3.2600057125091553,8.58902447671776,BisectingKMeans
25,5,4,3200,100,3,1.3064196109771729,7.006342684690327,GaussianMixture
50,5,4,3200,100,3,0.899367094039917,7.72890260529352,KMeans
50,5,4,3200,100,3,4.962782382965088,8.58902447671776,BisectingKMeans
50,5,4,3200,100,3,1.713881015777588,9.159689538175037,GaussianMixture
10,2,4,4800,100,5,1.0487358570098877,18.89420292596505,KMeans
10,2,4,4800,100,5,0.7486097812652588,21.173990969047104,BisectingKMeans
10,2,4,4800,100,5,0.8040456771850586,120.94934202704474,GaussianMixture
25,2,4,4800,100,5,0.7955758571624756,18.894202925965047,KMeans
25,2,4,4800,100,5,1.4401962757110596,21.173990969047107,BisectingKMeans
25,2,4,4800,100,5,1.0782668590545654,121.00176988492687,GaussianMixture
50,2,4,4800,100,5,0.7456297874450684,18.89420292596505,KMeans
50,2,4,4800,100,5,2.4213366508483887,21.173990969047107,BisectingKMeans
50,2,4,4800,100,5,0.9930169582366943,121.00176988492689,GaussianMixture
10,3,4,4800,100,5,0.7191791534423828,15.367378939737497,KMeans
10,3,4,4800,100,5,1.011138916015625,16.558442777998163,BisectingKMeans
10,3,4,4800,100,5,0.871002197265625,116.60235884554999,GaussianMixture
25,3,4,4800,100,5,0.6844797134399414,15.367378939737497,KMeans
25,3,4,4800,100,5,2.5386576652526855,16.558442777998163,BisectingKMeans
25,3,4,4800,100,5,1.4192330837249756,128.41534072641085,GaussianMixture
50,3,4,4800,100,5,0.6797046661376953,15.367378939737497,KMeans
50,3,4,4800,100,5,4.3124964237213135,16.558442777998163,BisectingKMeans
50,3,4,4800,100,5,1.529381513595581,128.47234576931882,GaussianMixture
10,5,4,4800,100,5,0.7333660125732422,11.725075353281138,KMeans
10,5,4,4800,100,5,1.5048754215240479,13.44512763154329,BisectingKMeans
10,5,4,4800,100,5,0.6000816822052002,179.8181871594961,GaussianMixture
25,5,4,4800,100,5,0.7337856292724609,11.725075353281136,KMeans
25,5,4,4800,100,5,2.843625783920288,13.411003417007745,BisectingKMeans
25,5,4,4800,100,5,1.3427765369415283,191.0865268265855,GaussianMixture
50,5,4,4800,100,5,0.7892735004425049,11.725075353281136,KMeans
50,5,4,4800,100,5,5.893831014633179,13.411003417007745,BisectingKMeans
50,5,4,4800,100,5,1.2602829933166504,191.08652682658555,GaussianMixture
10,2,4,8800,100,10,1.0028212070465088,52.81455339863816,KMeans
10,2,4,8800,100,10,0.5895063877105713,53.00962758882804,BisectingKMeans
10,2,4,8800,100,10,0.6429152488708496,92.03722493577405,GaussianMixture
25,2,4,8800,100,10,0.7119076251983643,52.814553398638154,KMeans
25,2,4,8800,100,10,1.051354169845581,53.00962758882803,BisectingKMeans
25,2,4,8800,100,10,0.9058740139007568,92.19626903158513,GaussianMixture
50,2,4,8800,100,10,0.8016095161437988,52.814553398638154,KMeans
50,2,4,8800,100,10,2.177687644958496,53.00962758882804,BisectingKMeans
50,2,4,8800,100,10,0.9834623336791992,92.19626903158515,GaussianMixture
10,3,4,8800,100,10,0.7152950763702393,47.09016488457242,KMeans
10,3,4,8800,100,10,0.9488170146942139,48.839941975244784,BisectingKMeans
10,3,4,8800,100,10,0.6452698707580566,134.99166340490393,GaussianMixture
25,3,4,8800,100,10,0.7773549556732178,47.090164884572424,KMeans
25,3,4,8800,100,10,2.03696608543396,48.83994197524479,BisectingKMeans
25,3,4,8800,100,10,0.8374831676483154,135.209173236752,GaussianMixture
50,3,4,8800,100,10,0.7902777194976807,47.090164884572424,KMeans
50,3,4,8800,100,10,3.6854236125946045,48.8399419752448,BisectingKMeans
50,3,4,8800,100,10,0.8114907741546631,135.20917323675195,GaussianMixture
10,5,4,8800,100,10,0.6713507175445557,40.356102200648415,KMeans
10,5,4,8800,100,10,1.2338309288024902,43.032218577148015,BisectingKMeans
10,5,4,8800,100,10,0.6052274703979492,278.9165461030485,GaussianMixture
25,5,4,8800,100,10,0.6771032810211182,40.35610220064841,KMeans
25,5,4,8800,100,10,2.968602180480957,43.032218577148015,BisectingKMeans
25,5,4,8800,100,10,1.378335952758789,297.8479385233112,GaussianMixture
50,5,4,8800,100,10,0.6408340930938721,40.356102200648415,KMeans
50,5,4,8800,100,10,5.198211908340454,43.032218577148015,BisectingKMeans
50,5,4,8800,100,10,1.1616430282592773,297.84793852331126,GaussianMixture
10,2,4,20800,100,25,1.1234843730926514,130.50087464624943,KMeans
10,2,4,20800,100,25,0.7676718235015869,128.76523048134413,BisectingKMeans
10,2,4,20800,100,25,0.6440727710723877,655.1585092115246,GaussianMixture
25,2,4,20800,100,25,0.8882789611816406,130.50087464624943,KMeans
25,2,4,20800,100,25,1.2501118183135986,128.76523048134413,BisectingKMeans
25,2,4,20800,100,25,0.5852186679840088,655.1585092115246,GaussianMixture
50,2,4,20800,100,25,0.9011082649230957,130.50087464624943,KMeans
50,2,4,20800,100,25,2.2003800868988037,128.7652304813441,BisectingKMeans
50,2,4,20800,100,25,0.6183876991271973,655.1585092115242,GaussianMixture
10,3,4,20800,100,25,1.0699901580810547,123.86331627221857,KMeans
10,3,4,20800,100,25,1.330578327178955,124.33279961428737,BisectingKMeans
10,3,4,20800,100,25,0.7259933948516846,514.0843657386024,GaussianMixture
25,3,4,20800,100,25,1.1085846424102783,123.86331627221858,KMeans
25,3,4,20800,100,25,2.177178144454956,124.33279961428737,BisectingKMeans
25,3,4,20800,100,25,1.587980031967163,2308.7706679104617,GaussianMixture
50,3,4,20800,100,25,1.197666883468628,123.86331627221858,KMeans
50,3,4,20800,100,25,4.038182258605957,124.33279961428737,BisectingKMeans
50,3,4,20800,100,25,2.549818992614746,507.9366796512535,GaussianMixture
10,5,4,20800,100,25,0.9173533916473389,114.68750628470931,KMeans
10,5,4,20800,100,25,1.3688304424285889,117.9909615181348,BisectingKMeans
10,5,4,20800,100,25,0.7558393478393555,3183.4416805886026,GaussianMixture
25,5,4,20800,100,25,0.8961536884307861,114.6875062847093,KMeans
25,5,4,20800,100,25,2.760920524597168,117.9909615181348,BisectingKMeans
25,5,4,20800,100,25,1.3523907661437988,1933.371118124738,GaussianMixture
50,5,4,20800,100,25,0.7933816909790039,114.6875062847093,KMeans
50,5,4,20800,100,25,4.862269163131714,117.99096151813481,BisectingKMeans
50,5,4,20800,100,25,2.321965217590332,1435.776484128747,GaussianMixture
10,2,4,16000,500,3,0.8550372123718262,30.533613300783397,KMeans
10,2,4,16000,500,3,0.6329832077026367,30.533613300783397,BisectingKMeans
10,2,4,16000,500,3,0.7707509994506836,584.2412026195348,GaussianMixture
25,2,4,16000,500,3,0.6417605876922607,30.533613300783397,KMeans
25,2,4,16000,500,3,1.0367753505706787,30.533613300783394,BisectingKMeans
25,2,4,16000,500,3,1.2945845127105713,590.5890871638978,GaussianMixture
50,2,4,16000,500,3,0.7189629077911377,30.533613300783397,KMeans
50,2,4,16000,500,3,2.171346426010132,30.533613300783397,BisectingKMeans
50,2,4,16000,500,3,1.9305779933929443,591.3454281405893,GaussianMixture
10,3,4,16000,500,3,0.627617359161377,24.567111191822406,KMeans
10,3,4,16000,500,3,0.8064279556274414,26.067162512114507,BisectingKMeans
10,3,4,16000,500,3,0.6326603889465332,606.2264327762026,GaussianMixture
25,3,4,16000,500,3,0.735875129699707,24.567111191822406,KMeans
25,3,4,16000,500,3,2.507852792739868,25.96860964605135,BisectingKMeans
25,3,4,16000,500,3,1.0308990478515625,639.6368745260295,GaussianMixture
50,3,4,16000,500,3,6.880936861038208,33.96178768226923,KMeans
50,3,4,16000,500,3,8.223537683486938,36.23320552050488,BisectingKMeans
50,3,4,16000,500,3,8.39877986907959,412.846427655167,GaussianMixture
10,5,4,16000,500,3,1.1240744590759277,24.660719865139413,KMeans
10,5,4,16000,500,3,1.862562894821167,28.78806153036228,BisectingKMeans
10,5,4,16000,500,3,2.371551275253296,409.26325590625027,GaussianMixture
25,5,4,16000,500,3,1.0462098121643066,24.660719865139413,KMeans
25,5,4,16000,500,3,3.3261568546295166,27.293520883641797,BisectingKMeans
25,5,4,16000,500,3,1.8602790832519531,443.0992681865505,GaussianMixture
50,5,4,16000,500,3,1.2361104488372803,24.660719865139413,KMeans
50,5,4,16000,500,3,6.027430534362793,27.293520883641797,BisectingKMeans
50,5,4,16000,500,3,2.6029176712036133,450.35588911858275,GaussianMixture
10,2,4,24000,500,5,1.8795552253723145,95.13940405368537,KMeans
10,2,4,24000,500,5,1.0146961212158203,95.63491016107359,BisectingKMeans
10,2,4,24000,500,5,1.0522842407226562,515.264496183874,GaussianMixture
25,2,4,24000,500,5,1.490621566772461,95.02759516356946,KMeans
25,2,4,24000,500,5,1.6477141380310059,95.61786313617687,BisectingKMeans
25,2,4,24000,500,5,1.6334538459777832,516.0602519619591,GaussianMixture
50,2,4,24000,500,5,1.3522498607635498,95.02759516356946,KMeans
50,2,4,24000,500,5,2.484508752822876,95.61786313617687,BisectingKMeans
50,2,4,24000,500,5,1.3411540985107422,516.060251961959,GaussianMixture
10,3,4,24000,500,5,0.8635110855102539,74.63825890168516,KMeans
10,3,4,24000,500,5,1.1424100399017334,78.27336359361152,BisectingKMeans
10,3,4,24000,500,5,0.734222412109375,558.2718913819957,GaussianMixture
25,3,4,24000,500,5,0.8786780834197998,74.63825890168516,KMeans
25,3,4,24000,500,5,2.35007905960083,78.30156798527688,BisectingKMeans
25,3,4,24000,500,5,1.5308837890625,566.084137034621,GaussianMixture
50,3,4,24000,500,5,0.9862194061279297,74.63825890168516,KMeans
50,3,4,24000,500,5,4.4903059005737305,78.30156798527688,BisectingKMeans
50,3,4,24000,500,5,2.27044939994812,566.2985766213263,GaussianMixture
10,5,4,24000,500,5,1.080937385559082,60.247597097440696,KMeans
10,5,4,24000,500,5,1.8685333728790283,61.2529334771228,BisectingKMeans
10,5,4,24000,500,5,0.7403037548065186,618.4778918309535,GaussianMixture
25,5,4,24000,500,5,1.1414504051208496,60.14634085792312,KMeans
25,5,4,24000,500,5,3.2331345081329346,61.30451409974681,BisectingKMeans
